Sbjct Cd,Catalog Nbr,Class Section Cd,Course Title ,Instructor Name,Start,End,Day,Student
GCHN-SHU,263,1,Voices from the Margin: Modern Chinese and Sinophone Writers,"Chau,Angie Christine",11:15 AM,12:30 PM,TR,"85,576"
GCHN-SHU,263,1,Voices from the Margin: Modern Chinese and Sinophone Writers,"Chau,Angie Christine",11:15 AM,12:30 PM,TR,"80,098"
GCHN-SHU,263,1,Voices from the Margin: Modern Chinese and Sinophone Writers,"Chau,Angie Christine",11:15 AM,12:30 PM,TR,"2,648"
GCHN-SHU,263,1,Voices from the Margin: Modern Chinese and Sinophone Writers,"Chau,Angie Christine",11:15 AM,12:30 PM,TR,"3,022,234"
GCHN-SHU,263,1,Voices from the Margin: Modern Chinese and Sinophone Writers,"Chau,Angie Christine",11:15 AM,12:30 PM,TR,"89,567"
GCHN-SHU,263,1,Voices from the Margin: Modern Chinese and Sinophone Writers,"Chau,Angie Christine",11:15 AM,12:30 PM,TR,"29,530"
GCHN-SHU,263,1,Voices from the Margin: Modern Chinese and Sinophone Writers,"Chau,Angie Christine",11:15 AM,12:30 PM,TR,97
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"8,960"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"4,967,999"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"25,530"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"33,848"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"7,632"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"5,844,870"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,283
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"2,787"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"309,440"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,362
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"53,642"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"7,469"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,585
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"858,866"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"9,963"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,904
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"3,508,888"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"80,904"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"6,008,336"
HIST-SHU,250,1,China at the Center? An Exploration of Chinese Foreign Relations,"Sen,Tansen",2:45 PM,4:00 PM,MW,"4,860,355"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"2,853,728"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"3,575,280"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"595,834"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"4,794,443"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"8,667,252"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,202
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,565
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"9,074,684"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"6,605"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"79,794"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,377
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,608
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"6,254,488"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"66,562"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"3,449,260"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"4,693"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"305,048"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,943
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"350,206"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,27
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,397
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"3,905,765"
LIT-SHU,226,1,History of Chinese Cinemas,"Chau,Angie Christine",3:15 PM,6:15 PM,R,"497,894"
LIT-SHU,246,1,Introduction to Gender and Feminism in African Literature,"Edwin,Shirin Esther",9:45 AM,11:00 AM,MW,"4,793"
LIT-SHU,246,1,Introduction to Gender and Feminism in African Literature,"Edwin,Shirin Esther",9:45 AM,11:00 AM,MW,"3,022,234"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"623,569"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"54,407"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"2,786,804"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"7,576,743"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,85
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,972
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"370,983"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"2,034,756"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"76,275"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"36,352"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,727
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"8,666,372"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"60,839"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"77,880"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"7,666,673"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"2,204"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"60,627"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"9,472"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"70,733"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"8,746,405"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"2,447"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"29,576"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"7,402,735"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"3,580"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"573,520"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"72,777"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"6,952"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"3,942"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"6,460"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"6,847,560"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,535
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"6,490,290"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"673,477"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"88,693"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"95,262"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"8,246,323"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"909,829"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"3,693,556"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"35,085"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"27,526"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"9,454,260"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"4,225"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"40,705"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"53,934"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,294
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"3,508,888"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"3,072"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"4,063,784"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"664,454"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"8,007,235"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"46,872"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"2,925,520"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,795
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"7,068,674"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"5,034,274"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"7,579"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,22
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"6,605,652"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"54,944"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,34
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"4,587,593"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"2,289,428"
MATH-SHU,121,1,Calculus,"Rolla,Leonardo",8:15 AM,9:30 AM,MW,"8,277,036"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"5,497,383"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,057,475"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"225,586"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,458
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"539,894"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,322,852"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"875,559"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,022,285"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"848,396"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"28,045"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"774,385"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"5,376,365"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,404,594"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"57,322"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,563,024"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"5,932,557"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"2,464,675"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"5,320"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,585
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"969,520"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"2,903"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"38,862"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,50
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"508,872"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"24,686"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"8,490,498"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"2,650,055"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"694,387"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"9,866,329"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"8,593"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,877,239"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,309,483"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"62,503"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"3,659,277"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"6,020,094"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,493
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"50,523"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"64,482"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,533
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"3,008,809"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,88
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"2,246,655"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,298,360"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"6,459,290"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,792
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"2,288,275"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,960
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"4,327,962"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"99,234"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"8,525,903"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"7,097,648"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"973,525"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"73,995"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"5,525,854"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"8,679,256"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,626
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"5,436,858"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,839
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"832,432"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"8,293,379"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,"58,992"
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,999
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,765
MATH-SHU,123,1,Multivariable Calculus,"Groisman,Pablo",11:30 AM,12:45 PM,MW,57
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"34,611"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"7,587,957"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,240
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"208,078"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"539,894"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"3,528,039"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"5,976,569"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"54,997"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"9,684"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"8,484"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"9,847"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,406
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"2,757,385"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"3,872,649"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"67,854"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"5,932,557"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"2,464,675"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"3,923,284"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"8,755,469"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"3,545,008"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"89,444"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"77,979"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"2,650,055"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"4,877,239"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"7,770,869"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"6,020,094"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"8,079,478"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"3,008,809"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,88
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,69
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"358,498"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"5,250,554"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"2,967,030"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"7,532,949"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"878,955"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"8,987"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,723
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,960
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"33,054"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"3,723,654"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"8,383,385"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,93
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"73,995"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"8,076,842"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"4,002,800"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,839
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,736
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"2,986,633"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"569,968"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,"797,033"
MATH-SHU,140,1,Linear Algebra,"Hu,Jun",9:45 AM,11:00 AM,MW,999
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"5,677,396"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"4,065,002"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,97
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"47,253"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"8,345,833"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"6,958,285"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"9,080,925"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"37,576"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"7,984,372"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"2,868"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"3,355"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"7,846,857"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,"73,530"
MATH-SHU,142,1,Honors Linear Algebra II,"Kious,Daniel",9:45 AM,11:00 AM,MW,894
MATH-SHU,160,1,Networks and Dynamics,"McLaughlin,David W",1:15 PM,2:30 PM,MW,"2,757,385"
MATH-SHU,160,1,Networks and Dynamics,"McLaughlin,David W",1:15 PM,2:30 PM,MW,"3,362"
MATH-SHU,160,1,Networks and Dynamics,"McLaughlin,David W",1:15 PM,2:30 PM,MW,"933,236"
MATH-SHU,160,1,Networks and Dynamics,"McLaughlin,David W",1:15 PM,2:30 PM,MW,"9,905,742"
